"ciso_primary_key","mailpieceid","parcelidcode","detailsequence","createdtimestamp","mailerid","sourceid","ServiceTypeCode","applicationid","constructcode","mailclasscode","USPSDimensionalHeight","USPSDimensionalLength","USPSDimensionalWidth","customerrecordstartdate","delinked","MID_LAST_UPD_USERID","MID_LAST_UPD_DATE","CRID","CRID_cmra_flag","CRID_msp_flag","UBK","icr","ict_filedate","manifest","manifest_createdtimestamp","manifestid","icr_or_manifest","spef","prtnrscan_createdtimestamp","prtnrscan_eventcode","symbology_mismatch","scanned","firstscan_createdtimestamp","firstscan_eventcode","firstscan_zipcode","firstscan_Longitude","firstscan_Latitude","firstscan_CITY","firstscan_STATECODE","firstscan_STATENAME","firstscan_COUNTYNM","startacceptancezipcode","startacceptance_Longitude","startacceptance_Latitude","startacceptance_CITY","startacceptance_STATECODE","startacceptance_COUNTYNM","deliveryzipcode","ptsaddressid","destaddress_zipcode","destaddress_CITY","destaddress_STATENAME","destaddress_STATECODE","destaddress_Longitude","destaddress_Latitude","ptsphysicaladdressid","physaddress_zipcode","physaddress_CITY","physaddress_STATENAME","ptsreturnaddressid","returnaddress_zipcode","returnaddress_CITY","returnaddress_STATENAME","returnaddress_STATECODE","firstscan_dest_zone","start_dest_zone","firstscan_zone_gt_start_zone","firstzip_startzip_diff"
4200478130362,"47c361c29d2771c85f30c95fa374093534d62f1a3f5a4f1a944934bf8d972543","55db401836170d6d2594106db795a8cf3b00b25d427b6d638bcd4af870ed3e39","021216455222",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",3.15,13.58,9.45,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 20:57:45,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","98682","c2adbde4ea990c3c83ce4da7611cb8f8cfb46ae0dde4e79eaccfe4fe68b584fa","98682","Vancouver","Washington","WA",-122.511245,45.671798,"c2adbde4ea990c3c83ce4da7611cb8f8cfb46ae0dde4e79eaccfe4fe68b584fa","98682","Vancouver","Washington",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130363,"394d7cb587a12dff05dcfd46f9f51a7c1a61df33d0de35c541841c85afa256d9","ed60fe4e8e6f741b8b16f4b4b6718b85e4b378bed8b8d112a5a617735bd5d5f5","021216480361",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",1.77,9.84,11.38,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 19:07:11,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97222","721da6c6077d86fde8d2dcceccceb1847ae38ad7cdc9c3f4626e16e7e013b600","97222","Portland","Oregon","OR",-122.614273,45.437695,"721da6c6077d86fde8d2dcceccceb1847ae38ad7cdc9c3f4626e16e7e013b600","97222","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130364,"29a076c1a88bf73563e960d881f0277d7bffbed98429039461ef95da332694f8","66cef3ba7fab20d255dbb71995dd81d9983d74844ab8b85b1df2df8c02fe5fcd","021216480866",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.56,14.57,15.35,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 20:57:42,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97123","b69933b99d599fc5c689930da3c6e4cdcdbafcb098755919921c3e7ba488cf77","97123","Hillsboro","Oregon","OR",-122.946368,45.506393,"b69933b99d599fc5c689930da3c6e4cdcdbafcb098755919921c3e7ba488cf77","97123","Hillsboro","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130365,"51214049aced444e04d66ae693f4cc6cab05c7857cc6e6d0da8a094fd1acfaf9","637bc669ac7bf0f57bbdcbdc9c63ca3162a524e36f29b245350359585cf4c9df","021216494320",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.56,14.69,10.04,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 19:37:17,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97212","e8771391a1991d70e2c9daaf92a93e5cb06a79a221fccae933af53eae6fd6816","97212","Portland","Oregon","OR",-122.637999,45.547387,"e8771391a1991d70e2c9daaf92a93e5cb06a79a221fccae933af53eae6fd6816","97212","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130366,"95b4b6837455ed2010f682f87be55aaf7290812b30556a6f61d10f22da95d4be","a4de2fc53ffe67afb883e30488c8129d74dde038a9f2047f05c0ab8ee8bb05d5","021216511201",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.36,10,11.18,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:12:49,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97224","a8793806a400758417e60dfc4069453eed220053f9f04f883fdd73aee6b496b9","97224","Portland","Oregon","OR",-122.789445,45.408703,"a8793806a400758417e60dfc4069453eed220053f9f04f883fdd73aee6b496b9","97224","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130368,"787e0b9ab2b5ac9b4f4ed233c0fd20097d1c8fbbfb0bf58671d2dd3db74192ac","489c88f1cddb2f04a824db11620ecde3b21198cbf28c1a59d4130bb99224b14c","021216524621",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",3.1,13.6,9.1,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:46:42,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97055","c1ce9536dfd94516c0ab11bf45c428ad3ec156095a0ed78477d80b868e4e8f06","97055","Sandy","Oregon","OR",-122.228513,45.388814,"c1ce9536dfd94516c0ab11bf45c428ad3ec156095a0ed78477d80b868e4e8f06","97055","Sandy","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130369,"dafc454ef3317a2cd077e62928493788806b44d595b8f75789fc7068b56ed0cd","c6f9828a2d1ba4dc3de91532584ed98d59e6f73acc0f30f51a5466fdfc6dd8fb","021216525840",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.6,13.7,9.4,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:41:40,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97140","22fc7868e92fd8a92c67837ddf48068b26b3508f9a32f9fcce775050f2b839c6","97140","Sherwood","Oregon","OR",-122.833791,45.355263,"22fc7868e92fd8a92c67837ddf48068b26b3508f9a32f9fcce775050f2b839c6","97140","Sherwood","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130370,"f10dd8287afcbaba63cf0458e273891663b16f996281a0484b9a862815ea9cc4","a5aeafbeea26667b204c9354d363e2043f22ef114b58beb0d02fd136676d172a","021216527981",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",3,12.6,8.9,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:51:54,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97116","053da59cfdbb978b2d5b5b5d8393216b1fa9738fced641411e1ab9bf852cb312","97116","Forest Grove","Oregon","OR",-123.107074,45.522072,"053da59cfdbb978b2d5b5b5d8393216b1fa9738fced641411e1ab9bf852cb312","97116","Forest Grove","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130371,"53841de53f63139d1024a656a5e90fad9f5647bd1a9c33d359febcf7c40f8dba","7c689e83e852ae0f72052c4ffd98faa5638f957b19d82f9fa1088b0fca46e65e","021216531001",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.36,14.72,9.65,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:46:40,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97229","823a53f949f4092b0587954c0364a8c0f3c097c15c91afee60de225d13fd3f7a","97229","Portland","Oregon","OR",-122.82998,45.540884,"823a53f949f4092b0587954c0364a8c0f3c097c15c91afee60de225d13fd3f7a","97229","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130372,"acd9ea812a69505bb79f6670e19a92c86a41dd9e46239d1739d349e182d46c0a","20ba07f16bc5e549787473701696917f451dc5bd2136553293c1ca7b765e46f3","021216531360",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.56,11.93,8.7,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 20:52:43,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97060","6a9fc68d511cdd89cd1a7fc054c0f319a20f46b382835571c2724a7596d5c5b5","97060","Troutdale","Oregon","OR",-122.397778,45.527631,"6a9fc68d511cdd89cd1a7fc054c0f319a20f46b382835571c2724a7596d5c5b5","97060","Troutdale","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130373,"22e780b445a05450bd98d45d2b90497bd4f2a257aa3d560c57c447e8c9d005e3","417a45ed400972fcf8c0dd6da5c9df9a56d5f04723126c61af114d4a6b4b1548","021216538741",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.76,16.1,10.83,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:12:47,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97317","28aee21ca547cdb42680d5466d40195e5e62015435ebe11edbafc2f23db613ba","97317","Salem","Oregon","OR",-123.003598,44.966504,"28aee21ca547cdb42680d5466d40195e5e62015435ebe11edbafc2f23db613ba","97317","Salem","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130374,"36dcf0191dfe69a23de681efcb660f98e70d02b59e4e2c8c7597d630ab5fc429","f34db973b36790e7603b4b6d135d3b273b887a2af5dfc6955321db2df7464737","021216539007",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",1.97,9.76,13.98,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:46:41,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","98664","fc4d53fde6efa6249a99fdd14c3e7f4e35690f6e9b14b06db054289e0e766c76","98664","Vancouver","Washington","WA",-122.565862,45.622483,"fc4d53fde6efa6249a99fdd14c3e7f4e35690f6e9b14b06db054289e0e766c76","98664","Vancouver","Washington",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130375,"bf0047940b663b12b4f474199bc5069a4534d52351dc3643aaac76cbde68b933","82df098dbb795fc142beb6de6aaf052ac30d403867980b9ca2177bf9a202b55c","021216549426",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",4.33,11.69,9.06,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:07:47,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97222","98315e74fc6fb4e7c92132b96537732e249e0ca2ce66829d2e77f2c10e7f8d68","97222","Portland","Oregon","OR",-122.614273,45.437695,"98315e74fc6fb4e7c92132b96537732e249e0ca2ce66829d2e77f2c10e7f8d68","97222","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130376,"2da8a0e131f144aed083c50198d86751d0df5e0e4dc61e5d43d36594e4e8deb8","2ea4456769b24bb6a831ca90ebd99249949e35ea9cabbc76cd986df23bfeadc4","021216551283",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",1.97,9.92,10.87,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:02:46,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97266","fb444a1a5319b73db807e8629a2d20680d53ffa62ab05da09df3c95b1452e635","97266","Portland","Oregon","OR",-122.557005,45.48485,"fb444a1a5319b73db807e8629a2d20680d53ffa62ab05da09df3c95b1452e635","97266","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130377,"1fe8007f7322f9a9ff6e943fd557ff1d358817b45f139577543f6f2f7b0fa02c","8a9b0c3945f1593ff26ad8fc7ec83f2a4d1dfa320aa833196a7074a50314f9c7","021216560346",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.36,12.56,9.65,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 20:57:52,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97003","f4711daead33fe255fefb4b769192fa66429d0d4d224eac5b660150f810421f3","97003","Beaverton","Oregon","OR",-122.879913,45.509669,"f4711daead33fe255fefb4b769192fa66429d0d4d224eac5b660150f810421f3","97003","Beaverton","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130378,"fbb66ad1e2796dc45f78d1f083c7f44f7cc6e0a4c34cba5531b895f7cb5c2823","62da2d0653e2342d769311b80ea95fa319547be223d93dafe0e201e61ea747a0","021216568861",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.76,12.48,10.47,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 18:52:11,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","98604","1e36b2a5922e7025ac1d8c70ab591d26ebef75bc875329c869c73eb6c8584657","98604","Battle Ground","Washington","WA",-122.520247,45.79496,"1e36b2a5922e7025ac1d8c70ab591d26ebef75bc875329c869c73eb6c8584657","98604","Battle Ground","Washington",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130379,"4660ce426b86e9378c63d10673be7a425e79fe36323335ac1a265b0936e8e727","9b01c2b5cdc73cae75cebeb482a9e5dc1be66e8ec27c63cd2e9f7de44d1cacd5","021216573643",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.1,13.9,9.6,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 21:46:45,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97038","fce33d7c4c7cd36191a3ac9c0e74fe893e895846d996d635fe27483c56e231c5","97038","Molalla","Oregon","OR",-122.569308,45.121182,"fce33d7c4c7cd36191a3ac9c0e74fe893e895846d996d635fe27483c56e231c5","97038","Molalla","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130380,"4c8e3e83684f1d5c64b1ad625358b8944db88e16e947ae58fae3d06338201c0a","dfaf37b61ff1be103b82b0d6e89c7687e13efbe44a4570b7978dd572289ddd67","021216575302",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.56,14.37,10.63,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 20:52:41,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97124","c7da39266cea15dfb65330b449941e244dd26d6b7f5edf254ee2752a84ae24a4","97124","Hillsboro","Oregon","OR",-122.95626,45.535156,"c7da39266cea15dfb65330b449941e244dd26d6b7f5edf254ee2752a84ae24a4","97124","Hillsboro","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130381,"5b246bf87dcae575555acc8a8e81488b25bb4b663c184333167c012b4bce8a53","4acba33fd394300c46e9d1d3b6e240c953100c06659118197b8e60d2c5253667","021216579683",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.76,10.79,14.49,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 19:52:27,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97266","9c1cfcba5a26e137f69e1f7781302306846b16b303b54cfaad73769dd74f49af","97266","Portland","Oregon","OR",-122.557005,45.48485,"9c1cfcba5a26e137f69e1f7781302306846b16b303b54cfaad73769dd74f49af","97266","Portland","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
4200478130384,"593007a7f53b9e8c83b60bc08daa85ce63fe5f880ce0ef5c773f161116afef5b","8baab099c394a80b283b60c09b45cd9376f308280c1adfe19cd03b161f3a6fa5","021216593023",2024-05-01 17:39:38,"8165607285e740debcf54b2768c3212a2c78dfb7004f072e709d90f8a99fc09f",NA,"001",92,"C02","G0",2.9,13.1,9.1,2017-01-03,NA,"16a7b155c49bac3fc3ef44dff4bcd5f52853da08c4c60b6f167f5e8999ce7cf1",2017-01-03,"52095c5c880993f3065c6b44f9e412479f5c5f17a53872871dbfc30fb6141936","N","N","186e8c0b8c066c2eaeac4ed78443625773867c04843fc47baf21bbd855573012",0,NA,1,2024-05-01 17:39:38,"402ac801773b54dd2c9d6309dfc09e2e3618f200c1707b33358d5168afad83f0",1,0,NA,NA,NA,1,2024-05-01 23:12:19,"10","97215",-122.601049,45.514122,"Portland","OR","Oregon","Multnomah","97230",-122.498239,45.5414,"Portland","OR","Multnomah","97124","e529726dec8c01c5079201c53982c6a6525bdf6fa735552e34eb3409839cd57c","97124","Hillsboro","Oregon","OR",-122.95626,45.535156,"e529726dec8c01c5079201c53982c6a6525bdf6fa735552e34eb3409839cd57c","97124","Hillsboro","Oregon",NA,NA,NA,NA,NA,1,1,0,TRUE
